user_id,user_url,item_id,recommend,posted_year,sentiment_analysis
76561197985512782,http://steamcommunity.com/profiles/76561197985512782,233980,1,2015,2
sarge300491,http://steamcommunity.com/id/sarge300491,211820,1,2014,2
76561197985644714,http://steamcommunity.com/profiles/76561197985644714,359310,0,2015,2
76561197985644714,http://steamcommunity.com/profiles/76561197985644714,208650,1,2015,2
Philosoraptor,http://steamcommunity.com/id/Philosoraptor,440,1,2013,2
oliversthebest,http://steamcommunity.com/id/oliversthebest,274190,1,2015,2
76561197986214624,http://steamcommunity.com/profiles/76561197986214624,325300,1,2015,2
76561197986214624,http://steamcommunity.com/profiles/76561197986214624,32360,1,2013,2
76561197986678875,http://steamcommunity.com/profiles/76561197986678875,204300,0,2013,1
76561197986678875,http://steamcommunity.com/profiles/76561197986678875,218060,1,2013,2
76561197986678875,http://steamcommunity.com/profiles/76561197986678875,252330,1,2014,2
TADOW,http://steamcommunity.com/id/TADOW,205100,1,2014,2
TADOW,http://steamcommunity.com/id/TADOW,8870,1,2014,2
Calepp,http://steamcommunity.com/id/Calepp,45100,1,2012,0
76561197987442366,http://steamcommunity.com/profiles/76561197987442366,221100,1,2014,0
PatrioticSteam7,http://steamcommunity.com/id/PatrioticSteam7,8930,1,2014,2
PatrioticSteam7,http://steamcommunity.com/id/PatrioticSteam7,207610,1,2014,2
PatrioticSteam7,http://steamcommunity.com/id/PatrioticSteam7,221910,1,2014,2
SnakeSS,http://steamcommunity.com/id/SnakeSS,244630,1,2014,2
ytvdycvr7,http://steamcommunity.com/id/ytvdycvr7,270550,1,2014,2
ZuRbii,http://steamcommunity.com/id/ZuRbii,232430,0,2014,2
ZuRbii,http://steamcommunity.com/id/ZuRbii,17410,0,2014,2
ZuRbii,http://steamcommunity.com/id/ZuRbii,19680,1,2015,2
zayzayem,http://steamcommunity.com/id/zayzayem,550,1,2011,1
zayzayem,http://steamcommunity.com/id/zayzayem,440,1,2011,0
76561197987786431,http://steamcommunity.com/profiles/76561197987786431,730,1,2015,2
76561197988062821,http://steamcommunity.com/profiles/76561197988062821,113200,1,2015,2
darklorddios,http://steamcommunity.com/id/darklorddios,241930,1,2014,2
darklorddios,http://steamcommunity.com/id/darklorddios,418340,1,2015,2
76561197988397124,http://steamcommunity.com/profiles/76561197988397124,364450,1,2015,2
76561197988785314,http://steamcommunity.com/profiles/76561197988785314,113400,1,2015,2
76561197988785314,http://steamcommunity.com/profiles/76561197988785314,250600,1,2014,2
Sitchy,http://steamcommunity.com/id/Sitchy,107200,1,2011,2
76561197988832553,http://steamcommunity.com/profiles/76561197988832553,263280,1,2014,2
mazafuker3000,http://steamcommunity.com/id/mazafuker3000,570,1,2014,1
mazafuker3000,http://steamcommunity.com/id/mazafuker3000,730,1,2014,2
GongGury,http://steamcommunity.com/id/GongGury,329050,1,2015,1
76561197989699885,http://steamcommunity.com/profiles/76561197989699885,212500,1,2014,2
76561197989894094,http://steamcommunity.com/profiles/76561197989894094,440,1,2014,1
76561197990113354,http://steamcommunity.com/profiles/76561197990113354,570,1,2015,2
goatmehmeh,http://steamcommunity.com/id/goatmehmeh,282900,1,2015,2
goatmehmeh,http://steamcommunity.com/id/goatmehmeh,730,1,2014,2
76561197990267442,http://steamcommunity.com/profiles/76561197990267442,730,1,2015,1
76561197990498142,http://steamcommunity.com/profiles/76561197990498142,91310,1,2015,2
76561197990498142,http://steamcommunity.com/profiles/76561197990498142,219740,1,2015,2
76561197990498142,http://steamcommunity.com/profiles/76561197990498142,113200,1,2014,1
76561197990498142,http://steamcommunity.com/profiles/76561197990498142,242800,0,2014,0
76561197990498142,http://steamcommunity.com/profiles/76561197990498142,220,1,2013,1
morebaconstrips,http://steamcommunity.com/id/morebaconstrips,249050,1,2013,2
zandypel,http://steamcommunity.com/id/zandypel,200510,1,2014,2
Trinnexx,http://steamcommunity.com/id/Trinnexx,271290,1,2015,2
76561197990890441,http://steamcommunity.com/profiles/76561197990890441,219740,1,2015,2
mvplin11,http://steamcommunity.com/id/mvplin11,570,1,2013,2
76561197991249235,http://steamcommunity.com/profiles/76561197991249235,440,1,2015,1
76561197991249235,http://steamcommunity.com/profiles/76561197991249235,730,0,2015,0
76561197991249235,http://steamcommunity.com/profiles/76561197991249235,239160,1,2015,0
76561197991249235,http://steamcommunity.com/profiles/76561197991249235,205100,1,2015,2
76561197991249235,http://steamcommunity.com/profiles/76561197991249235,242920,1,2015,2
76561197991249235,http://steamcommunity.com/profiles/76561197991249235,200510,1,2014,2
76561197991329759,http://steamcommunity.com/profiles/76561197991329759,363970,1,2015,2
76561197991329759,http://steamcommunity.com/profiles/76561197991329759,730,1,2015,2
76561197991329759,http://steamcommunity.com/profiles/76561197991329759,218620,1,2013,2
76561197991329759,http://steamcommunity.com/profiles/76561197991329759,440,1,2013,2
76561197991329759,http://steamcommunity.com/profiles/76561197991329759,550,1,2012,0
dhon_,http://steamcommunity.com/id/dhon_,241600,1,2014,2
barkboy,http://steamcommunity.com/id/barkboy,8930,1,2014,0
GAycuntt,http://steamcommunity.com/id/GAycuntt,730,1,2015,2
CBMC,http://steamcommunity.com/id/CBMC,289650,0,2014,1
LeftofZen,http://steamcommunity.com/id/LeftofZen,280220,1,2015,2
LeftofZen,http://steamcommunity.com/id/LeftofZen,225540,0,2015,0
yougoyu,http://steamcommunity.com/id/yougoyu,208090,1,2014,2
76561197992466945,http://steamcommunity.com/profiles/76561197992466945,213670,1,2014,2
funcountry,http://steamcommunity.com/id/funcountry,227320,1,2014,2
MisterE68,http://steamcommunity.com/id/MisterE68,236390,1,2013,2
toyevo,http://steamcommunity.com/id/toyevo,440,1,2011,0
76561197993052158,http://steamcommunity.com/profiles/76561197993052158,218230,1,2014,2
Seriusshit,http://steamcommunity.com/id/Seriusshit,271590,1,2015,2
rushworld99,http://steamcommunity.com/id/rushworld99,257510,1,2015,2
davidmkan,http://steamcommunity.com/id/davidmkan,440,1,2014,2
776561197993302128,http://steamcommunity.com/id/776561197993302128,273350,1,2014,2
776561197993302128,http://steamcommunity.com/id/776561197993302128,209650,1,2014,2
776561197993302128,http://steamcommunity.com/id/776561197993302128,388520,1,2015,2
776561197993302128,http://steamcommunity.com/id/776561197993302128,226580,0,2014,0
776561197993302128,http://steamcommunity.com/id/776561197993302128,208090,1,2014,2
76561197993617677,http://steamcommunity.com/profiles/76561197993617677,323320,1,2015,2
76561197993617677,http://steamcommunity.com/profiles/76561197993617677,440,1,2012,2
76561197993703392,http://steamcommunity.com/profiles/76561197993703392,346110,1,2015,2
theroleplaygamer,http://steamcommunity.com/id/theroleplaygamer,290790,1,2015,2
theroleplaygamer,http://steamcommunity.com/id/theroleplaygamer,318230,1,2015,2
76561197993759720,http://steamcommunity.com/profiles/76561197993759720,252490,1,2015,0
76561197993759720,http://steamcommunity.com/profiles/76561197993759720,301520,1,2014,2
76561197993759720,http://steamcommunity.com/profiles/76561197993759720,8930,1,2014,2
jehzhouse,http://steamcommunity.com/id/jehzhouse,266410,1,2015,0
jehzhouse,http://steamcommunity.com/id/jehzhouse,263280,1,2015,0
76561197993896367,http://steamcommunity.com/profiles/76561197993896367,212680,1,2014,1
76561197993896367,http://steamcommunity.com/profiles/76561197993896367,211420,1,2013,2
76561197994033447,http://steamcommunity.com/profiles/76561197994033447,222880,1,2015,0
worldshader,http://steamcommunity.com/id/worldshader,211820,0,2014,2
76561197994242039,http://steamcommunity.com/profiles/76561197994242039,105600,1,2014,2
ringostingo,http://steamcommunity.com/id/ringostingo,45100,1,2013,2
76561197994320177,http://steamcommunity.com/profiles/76561197994320177,275610,1,2014,2
76561197994407560,http://steamcommunity.com/profiles/76561197994407560,440,1,2014,2
76561197994573217,http://steamcommunity.com/profiles/76561197994573217,273110,0,2015,0
rafappt,http://steamcommunity.com/id/rafappt,49520,1,2015,1
rafappt,http://steamcommunity.com/id/rafappt,8870,1,2015,2
violentmacbeth,http://steamcommunity.com/id/violentmacbeth,440,1,2013,2
likeabauxite,http://steamcommunity.com/id/likeabauxite,4000,1,2012,2
76561197994950912,http://steamcommunity.com/profiles/76561197994950912,440,1,2014,2
Cosilan,http://steamcommunity.com/id/Cosilan,202970,1,2013,2
Cosilan,http://steamcommunity.com/id/Cosilan,209160,1,2013,2
daytripper2010,http://steamcommunity.com/id/daytripper2010,440,1,2014,2
76561197995146832,http://steamcommunity.com/profiles/76561197995146832,239350,1,2015,2
76561197995165843,http://steamcommunity.com/profiles/76561197995165843,319910,1,2015,2
phooks,http://steamcommunity.com/id/phooks,242920,1,2014,1
Hav0ckSpAwns,http://steamcommunity.com/id/Hav0ckSpAwns,113420,1,2012,0
Hav0ckSpAwns,http://steamcommunity.com/id/Hav0ckSpAwns,12750,1,2011,2
Hav0ckSpAwns,http://steamcommunity.com/id/Hav0ckSpAwns,105400,1,2011,2
Hav0ckSpAwns,http://steamcommunity.com/id/Hav0ckSpAwns,50130,1,2011,1
Fazler,http://steamcommunity.com/id/Fazler,363970,1,2015,1
maestroharry,http://steamcommunity.com/id/maestroharry,4000,1,2014,0
76561197995958796,http://steamcommunity.com/profiles/76561197995958796,299890,0,2014,0
Nickz_,http://steamcommunity.com/id/Nickz_,295110,1,2015,2
Nickz_,http://steamcommunity.com/id/Nickz_,292030,1,2015,2
Nickz_,http://steamcommunity.com/id/Nickz_,218620,1,2014,0
Nickz_,http://steamcommunity.com/id/Nickz_,224580,1,2013,2
haydenmaier1993,http://steamcommunity.com/id/haydenmaier1993,239030,1,2014,2
haydenmaier1993,http://steamcommunity.com/id/haydenmaier1993,207610,1,2013,2
haydenmaier1993,http://steamcommunity.com/id/haydenmaier1993,107310,1,2012,2
haydenmaier1993,http://steamcommunity.com/id/haydenmaier1993,26800,1,2011,2
tommyjacobs,http://steamcommunity.com/id/tommyjacobs,251570,1,2013,2
76561197996722445,http://steamcommunity.com/profiles/76561197996722445,239160,0,2015,1
76561197996802983,http://steamcommunity.com/profiles/76561197996802983,311210,1,2015,1
76561197996935989,http://steamcommunity.com/profiles/76561197996935989,209650,1,2014,2
76561197996935989,http://steamcommunity.com/profiles/76561197996935989,244210,1,2015,2
hellfireholle,http://steamcommunity.com/id/hellfireholle,12330,1,2015,2
76561197997056013,http://steamcommunity.com/profiles/76561197997056013,49540,0,2014,0
gojirasan,http://steamcommunity.com/id/gojirasan,8930,1,2014,2
Grant1ey,http://steamcommunity.com/id/Grant1ey,203850,1,2012,2
Grant1ey,http://steamcommunity.com/id/Grant1ey,620,1,2011,2
76561197997633623,http://steamcommunity.com/profiles/76561197997633623,205100,1,2014,0
76561197997633623,http://steamcommunity.com/profiles/76561197997633623,218620,1,2014,1
76561197997633623,http://steamcommunity.com/profiles/76561197997633623,211820,1,2014,0
76561197997633623,http://steamcommunity.com/profiles/76561197997633623,249870,1,2014,0
76561197997633623,http://steamcommunity.com/profiles/76561197997633623,220160,1,2014,1
76561197997633623,http://steamcommunity.com/profiles/76561197997633623,252490,1,2013,2
cyberpunkone,http://steamcommunity.com/id/cyberpunkone,221100,0,2014,2
cyberpunkone,http://steamcommunity.com/id/cyberpunkone,4000,1,2014,2
cyberpunkone,http://steamcommunity.com/id/cyberpunkone,241540,1,2014,2
76561197998189696,http://steamcommunity.com/profiles/76561197998189696,213670,1,2014,2
SuperficialWounds,http://steamcommunity.com/id/SuperficialWounds,346010,1,2015,2
SuperficialWounds,http://steamcommunity.com/id/SuperficialWounds,373460,0,2015,2
miniandrewmini,http://steamcommunity.com/id/miniandrewmini,4000,1,2013,1
miniandrewmini,http://steamcommunity.com/id/miniandrewmini,206420,1,2014,2
m0ey,http://steamcommunity.com/id/m0ey,440,1,2014,2
snoe,http://steamcommunity.com/id/snoe,72850,1,2014,1
snoe,http://steamcommunity.com/id/snoe,238320,1,2015,0
snoe,http://steamcommunity.com/id/snoe,211400,1,2014,2
snoe,http://steamcommunity.com/id/snoe,214560,1,2013,2
snoe,http://steamcommunity.com/id/snoe,57300,1,2013,2
76561197998355213,http://steamcommunity.com/profiles/76561197998355213,212680,1,2013,2
76561197998355213,http://steamcommunity.com/profiles/76561197998355213,221100,0,2014,0
Spadge5000,http://steamcommunity.com/id/Spadge5000,221380,1,2013,1
Spadge5000,http://steamcommunity.com/id/Spadge5000,570,1,2014,2
76561197998469677,http://steamcommunity.com/profiles/76561197998469677,277430,1,2014,2
djcorrosive,http://steamcommunity.com/id/djcorrosive,244210,1,2014,2
Jacknes,http://steamcommunity.com/id/Jacknes,252490,1,2014,0
Aredus,http://steamcommunity.com/id/Aredus,4560,1,2011,2
Aredus,http://steamcommunity.com/id/Aredus,440,1,2011,2
justsomecat,http://steamcommunity.com/id/justsomecat,1250,1,2014,2
76561197998812220,http://steamcommunity.com/profiles/76561197998812220,440,1,2012,2
76561197998960814,http://steamcommunity.com/profiles/76561197998960814,65980,0,2014,2
76561197998960814,http://steamcommunity.com/profiles/76561197998960814,201790,1,2012,1
deqwas,http://steamcommunity.com/id/deqwas,221100,1,2014,0
76561197999136707,http://steamcommunity.com/profiles/76561197999136707,259080,1,2013,2
repdota,http://steamcommunity.com/id/repdota,209160,0,2013,0
repdota,http://steamcommunity.com/id/repdota,237990,0,2014,2
-2SV-vuLB-Kg,http://steamcommunity.com/id/-2SV-vuLB-Kg,277950,1,2015,2
-2SV-vuLB-Kg,http://steamcommunity.com/id/-2SV-vuLB-Kg,730,1,2014,2
-2SV-vuLB-Kg,http://steamcommunity.com/id/-2SV-vuLB-Kg,302510,1,2014,0
-2SV-vuLB-Kg,http://steamcommunity.com/id/-2SV-vuLB-Kg,440,1,2014,2
-2SV-vuLB-Kg,http://steamcommunity.com/id/-2SV-vuLB-Kg,200510,1,2014,2
serpentine19,http://steamcommunity.com/id/serpentine19,213450,1,2014,1
76561197999327663,http://steamcommunity.com/profiles/76561197999327663,217690,1,2014,2
76561197999327663,http://steamcommunity.com/profiles/76561197999327663,219600,1,2013,1
abloogywoogywoo,http://steamcommunity.com/id/abloogywoogywoo,4000,1,2013,2
76561197999370899,http://steamcommunity.com/profiles/76561197999370899,49520,1,2014,2
1263512533427542734,http://steamcommunity.com/id/1263512533427542734,233250,1,2014,0
1263512533427542734,http://steamcommunity.com/id/1263512533427542734,730,0,2015,1
ifiwasasian,http://steamcommunity.com/id/ifiwasasian,730,1,2015,2
Pnakotic_etheldreda,http://steamcommunity.com/id/Pnakotic_etheldreda,45760,1,2014,2
dusskK,http://steamcommunity.com/id/dusskK,219640,1,2014,2
kazanmor,http://steamcommunity.com/id/kazanmor,381850,1,2015,2
kazanmor,http://steamcommunity.com/id/kazanmor,287840,1,2015,2
kazanmor,http://steamcommunity.com/id/kazanmor,355860,1,2015,2
kazanmor,http://steamcommunity.com/id/kazanmor,331190,1,2015,2
kazanmor,http://steamcommunity.com/id/kazanmor,375820,1,2015,2
yissssssssssssssssssssssssss,http://steamcommunity.com/id/yissssssssssssssssssssssssss,219640,1,2014,0
yissssssssssssssssssssssssss,http://steamcommunity.com/id/yissssssssssssssssssssssssss,221100,1,2014,2
yissssssssssssssssssssssssss,http://steamcommunity.com/id/yissssssssssssssssssssssssss,33930,1,2012,2
yissssssssssssssssssssssssss,http://steamcommunity.com/id/yissssssssssssssssssssssssss,10180,1,2011,2
Borwell,http://steamcommunity.com/id/Borwell,219740,1,2015,2
76561197999775723,http://steamcommunity.com/profiles/76561197999775723,233720,1,2014,2
kafei0328,http://steamcommunity.com/id/kafei0328,230410,1,2015,1
SKARRRMaera,http://steamcommunity.com/id/SKARRRMaera,206420,1,2014,2
Aloz1,http://steamcommunity.com/id/Aloz1,220,1,2014,2
76561197999882687,http://steamcommunity.com/profiles/76561197999882687,247730,1,2013,2
76561198000121873,http://steamcommunity.com/profiles/76561198000121873,212680,1,2015,2
viihdavanzo,http://steamcommunity.com/id/viihdavanzo,238960,1,2015,1
viihdavanzo,http://steamcommunity.com/id/viihdavanzo,730,1,2015,1
killahmatic,http://steamcommunity.com/id/killahmatic,99900,1,2011,1
gboxmedia,http://steamcommunity.com/id/gboxmedia,440,1,2014,2
julious,http://steamcommunity.com/id/julious,204240,1,2014,2
julious,http://steamcommunity.com/id/julious,400,1,2014,2
76561198000733744,http://steamcommunity.com/profiles/76561198000733744,285580,1,2014,2
76561198000733744,http://steamcommunity.com/profiles/76561198000733744,231670,1,2014,2
76561198000889832,http://steamcommunity.com/profiles/76561198000889832,329110,1,2014,2
76561198000889832,http://steamcommunity.com/profiles/76561198000889832,38410,1,2015,2
76561198000889832,http://steamcommunity.com/profiles/76561198000889832,228280,1,2013,2
markforex,http://steamcommunity.com/id/markforex,230410,1,2014,2
76561198000966319,http://steamcommunity.com/profiles/76561198000966319,233250,1,2013,2
76561198000966319,http://steamcommunity.com/profiles/76561198000966319,440,1,2011,1
Gcthemonkey,http://steamcommunity.com/id/Gcthemonkey,321610,0,2014,0
Gcthemonkey,http://steamcommunity.com/id/Gcthemonkey,265930,1,2014,2
76561198001115538,http://steamcommunity.com/profiles/76561198001115538,261030,1,2014,2
Bashrrr,http://steamcommunity.com/id/Bashrrr,41700,1,2014,2
KrazehKitteh,http://steamcommunity.com/id/KrazehKitteh,440,1,2015,1
KrazehKitteh,http://steamcommunity.com/id/KrazehKitteh,242760,1,2014,2
76561198001346295,http://steamcommunity.com/profiles/76561198001346295,570,1,2014,0
holbee,http://steamcommunity.com/id/holbee,205100,1,2015,2
76561198001630399,http://steamcommunity.com/profiles/76561198001630399,9480,0,2014,2
Skullrider101,http://steamcommunity.com/id/Skullrider101,207610,1,2014,2
Skullrider101,http://steamcommunity.com/id/Skullrider101,42910,1,2013,2
J-BwB,http://steamcommunity.com/id/J-BwB,32370,1,2015,0
J-BwB,http://steamcommunity.com/id/J-BwB,319630,1,2015,2
J-BwB,http://steamcommunity.com/id/J-BwB,208580,1,2015,2
J-BwB,http://steamcommunity.com/id/J-BwB,330830,1,2015,2
J-BwB,http://steamcommunity.com/id/J-BwB,294860,1,2015,2
76561198001836842,http://steamcommunity.com/profiles/76561198001836842,730,1,2014,1
76561198001898634,http://steamcommunity.com/profiles/76561198001898634,383580,1,2015,2
revalation90,http://steamcommunity.com/id/revalation90,63200,1,2011,1
marunelgales,http://steamcommunity.com/id/marunelgales,265930,1,2014,2
Ownaj,http://steamcommunity.com/id/Ownaj,253710,1,2014,2
lvl85rouge,http://steamcommunity.com/id/lvl85rouge,238960,1,2013,1
76561198002210067,http://steamcommunity.com/profiles/76561198002210067,219740,1,2014,2
76561198002311337,http://steamcommunity.com/profiles/76561198002311337,374570,0,2015,2
76561198002996759,http://steamcommunity.com/profiles/76561198002996759,730,1,2015,2
76561198002996759,http://steamcommunity.com/profiles/76561198002996759,322330,1,2015,0
bungiester,http://steamcommunity.com/id/bungiester,620,1,2014,1
skratchet,http://steamcommunity.com/id/skratchet,8930,1,2014,2
skratchet,http://steamcommunity.com/id/skratchet,344760,1,2015,2
poldeN,http://steamcommunity.com/id/poldeN,226580,1,2014,2
poldeN,http://steamcommunity.com/id/poldeN,211500,1,2014,2
poldeN,http://steamcommunity.com/id/poldeN,308420,1,2014,2
poldeN,http://steamcommunity.com/id/poldeN,251570,0,2013,1
poldeN,http://steamcommunity.com/id/poldeN,221680,1,2014,2
poldeN,http://steamcommunity.com/id/poldeN,219150,1,2014,2
poldeN,http://steamcommunity.com/id/poldeN,282440,1,2014,2
randymustache,http://steamcommunity.com/id/randymustache,49520,1,2014,0
fudgewaffles,http://steamcommunity.com/id/fudgewaffles,219740,1,2015,1
76561198003607025,http://steamcommunity.com/profiles/76561198003607025,258180,0,2014,0
76561198003735361,http://steamcommunity.com/profiles/76561198003735361,261640,1,2014,1
Xandraba,http://steamcommunity.com/id/Xandraba,242760,1,2014,2
flakka91,http://steamcommunity.com/id/flakka91,211420,1,2014,0
gummyfrog,http://steamcommunity.com/id/gummyfrog,241540,1,2014,2
76561198004058147,http://steamcommunity.com/profiles/76561198004058147,550,1,2013,1
76561198004163464,http://steamcommunity.com/profiles/76561198004163464,211820,1,2014,2
76561198004166916,http://steamcommunity.com/profiles/76561198004166916,346010,1,2015,2
76561198004173845,http://steamcommunity.com/profiles/76561198004173845,49520,1,2014,2
rav33nooo,http://steamcommunity.com/id/rav33nooo,238430,1,2014,1
empirestate96,http://steamcommunity.com/id/empirestate96,284460,1,2015,2
empirestate96,http://steamcommunity.com/id/empirestate96,259080,1,2013,1
empirestate96,http://steamcommunity.com/id/empirestate96,339800,1,2015,1
76561198004200104,http://steamcommunity.com/profiles/76561198004200104,570,1,2015,2
cristosmith,http://steamcommunity.com/id/cristosmith,286080,1,2014,2
cristosmith,http://steamcommunity.com/id/cristosmith,209000,1,2014,2
felsa,http://steamcommunity.com/id/felsa,40100,1,2015,2
felsa,http://steamcommunity.com/id/felsa,218620,1,2013,2
ipexs,http://steamcommunity.com/id/ipexs,236430,1,2014,1
miedb,http://steamcommunity.com/id/miedb,252490,1,2014,1
_jono,http://steamcommunity.com/id/_jono,113200,1,2012,2
76561198004924924,http://steamcommunity.com/profiles/76561198004924924,730,1,2015,2
KingOfArrows,http://steamcommunity.com/id/KingOfArrows,256290,1,2014,0
Dahappypanda,http://steamcommunity.com/id/Dahappypanda,35480,1,2013,2
Dahappypanda,http://steamcommunity.com/id/Dahappypanda,7670,1,2014,2
filthyrehab,http://steamcommunity.com/id/filthyrehab,291650,1,2015,1
filthyrehab,http://steamcommunity.com/id/filthyrehab,730,1,2014,0
filthyrehab,http://steamcommunity.com/id/filthyrehab,211820,1,2013,2
76561198005517355,http://steamcommunity.com/profiles/76561198005517355,292030,1,2015,1
76561198005551923,http://steamcommunity.com/profiles/76561198005551923,303210,1,2015,2
76561198005615192,http://steamcommunity.com/profiles/76561198005615192,10180,1,2011,2
alienc,http://steamcommunity.com/id/alienc,352700,1,2015,2
alienc,http://steamcommunity.com/id/alienc,95400,1,2015,2
76561198005708745,http://steamcommunity.com/profiles/76561198005708745,282140,1,2015,0
76561198005708745,http://steamcommunity.com/profiles/76561198005708745,234140,1,2015,2
76561198005708745,http://steamcommunity.com/profiles/76561198005708745,346010,1,2015,2
rawrcakez,http://steamcommunity.com/id/rawrcakez,212160,1,2015,0
wublord,http://steamcommunity.com/id/wublord,218230,1,2014,0
sk0p3d4ft3rsk00l,http://steamcommunity.com/id/sk0p3d4ft3rsk00l,236390,0,2014,0
sk0p3d4ft3rsk00l,http://steamcommunity.com/id/sk0p3d4ft3rsk00l,244210,1,2015,2
76561198006310647,http://steamcommunity.com/profiles/76561198006310647,550,1,2014,1
76561198006310647,http://steamcommunity.com/profiles/76561198006310647,34330,1,2011,1
76561198006310647,http://steamcommunity.com/profiles/76561198006310647,8190,1,2011,1
jointkicker,http://steamcommunity.com/id/jointkicker,72850,1,2011,0
joeljoeljoeljoel,http://steamcommunity.com/id/joeljoeljoeljoel,206190,1,2013,2
76561198006487501,http://steamcommunity.com/profiles/76561198006487501,345650,1,2015,2
grantschulz,http://steamcommunity.com/id/grantschulz,250320,1,2014,2
stepsoversnails,http://steamcommunity.com/id/stepsoversnails,242920,1,2014,0
Starshield101,http://steamcommunity.com/id/Starshield101,200510,1,2015,0
justchillax,http://steamcommunity.com/id/justchillax,72850,1,2013,1
justchillax,http://steamcommunity.com/id/justchillax,730,1,2014,1
epic_doom,http://steamcommunity.com/id/epic_doom,261820,1,2014,2
epic_doom,http://steamcommunity.com/id/epic_doom,70,1,2013,2
epic_doom,http://steamcommunity.com/id/epic_doom,104900,1,2014,2
epic_doom,http://steamcommunity.com/id/epic_doom,10,1,2013,1
epic_doom,http://steamcommunity.com/id/epic_doom,273110,1,2014,2
epic_doom,http://steamcommunity.com/id/epic_doom,393410,1,2015,2
epic_doom,http://steamcommunity.com/id/epic_doom,250420,1,2013,2
benmurph,http://steamcommunity.com/id/benmurph,322060,1,2014,2
TheHuntersMoon,http://steamcommunity.com/id/TheHuntersMoon,241540,1,2014,2
76561198007161112,http://steamcommunity.com/profiles/76561198007161112,730,1,2014,2
76561198007166637,http://steamcommunity.com/profiles/76561198007166637,227860,1,2014,0
theloversagony,http://steamcommunity.com/id/theloversagony,345390,1,2015,1
theloversagony,http://steamcommunity.com/id/theloversagony,230070,1,2014,0
76561198007217051,http://steamcommunity.com/profiles/76561198007217051,241540,1,2015,0
76561198007217051,http://steamcommunity.com/profiles/76561198007217051,231430,1,2014,2
76561198007217051,http://steamcommunity.com/profiles/76561198007217051,266130,1,2014,2
76561198007338267,http://steamcommunity.com/profiles/76561198007338267,271590,1,2015,0
76561198007404119,http://steamcommunity.com/profiles/76561198007404119,255710,1,2015,2
76561198007404119,http://steamcommunity.com/profiles/76561198007404119,205100,1,2015,2
76561198007404119,http://steamcommunity.com/profiles/76561198007404119,236850,1,2014,2
76561198007587759,http://steamcommunity.com/profiles/76561198007587759,107100,1,2014,2
76561198007758543,http://steamcommunity.com/profiles/76561198007758543,238320,1,2013,2
76561198007911436,http://steamcommunity.com/profiles/76561198007911436,315460,1,2015,2
76561198007991437,http://steamcommunity.com/profiles/76561198007991437,570,1,2013,2
76561198008026450,http://steamcommunity.com/profiles/76561198008026450,9200,1,2011,2
76561198008026969,http://steamcommunity.com/profiles/76561198008026969,265930,1,2014,2
76561198008101478,http://steamcommunity.com/profiles/76561198008101478,262940,1,2013,2
76561198008101478,http://steamcommunity.com/profiles/76561198008101478,104900,0,2014,1
76561198008168334,http://steamcommunity.com/profiles/76561198008168334,295270,0,2015,0
76561198008267403,http://steamcommunity.com/profiles/76561198008267403,10500,1,2014,2
76561198008302763,http://steamcommunity.com/profiles/76561198008302763,287700,0,2015,2
76561198008302763,http://steamcommunity.com/profiles/76561198008302763,201810,1,2015,2
76561198008302763,http://steamcommunity.com/profiles/76561198008302763,97000,1,2013,2
wolffen117,http://steamcommunity.com/id/wolffen117,91700,1,2015,2
76561198008352835,http://steamcommunity.com/profiles/76561198008352835,218620,1,2014,0
76561198008426280,http://steamcommunity.com/profiles/76561198008426280,47890,1,2014,0
76561198008426280,http://steamcommunity.com/profiles/76561198008426280,213670,1,2015,2
76561198008426280,http://steamcommunity.com/profiles/76561198008426280,42160,1,2013,0
vschiffer,http://steamcommunity.com/id/vschiffer,8870,1,2013,2
vschiffer,http://steamcommunity.com/id/vschiffer,730,1,2013,1
vschiffer,http://steamcommunity.com/id/vschiffer,49520,1,2012,2
vschiffer,http://steamcommunity.com/id/vschiffer,207610,1,2012,2
vschiffer,http://steamcommunity.com/id/vschiffer,440,1,2012,2
vschiffer,http://steamcommunity.com/id/vschiffer,22200,1,2012,2
76561198008727561,http://steamcommunity.com/profiles/76561198008727561,730,1,2014,2
76561198008853610,http://steamcommunity.com/profiles/76561198008853610,388520,1,2015,0
76561198008896152,http://steamcommunity.com/profiles/76561198008896152,209160,1,2014,0
76561198008897631,http://steamcommunity.com/profiles/76561198008897631,43160,1,2013,2
76561198008897631,http://steamcommunity.com/profiles/76561198008897631,43110,1,2013,2
NinjaJamaicano,http://steamcommunity.com/id/NinjaJamaicano,230410,1,2014,0
76561198008972209,http://steamcommunity.com/profiles/76561198008972209,49520,1,2013,2
shmaz1,http://steamcommunity.com/id/shmaz1,620,1,2014,1
Deadpool996,http://steamcommunity.com/id/Deadpool996,9900,1,2014,1
Deadpool996,http://steamcommunity.com/id/Deadpool996,550,1,2013,1
76561198009177886,http://steamcommunity.com/profiles/76561198009177886,10500,1,2014,0
76561198009198597,http://steamcommunity.com/profiles/76561198009198597,233250,1,2014,2
utychfcjhgcv,http://steamcommunity.com/id/utychfcjhgcv,570,1,2014,2
utychfcjhgcv,http://steamcommunity.com/id/utychfcjhgcv,303210,1,2015,1
walterlol,http://steamcommunity.com/id/walterlol,251570,1,2015,0
walterlol,http://steamcommunity.com/id/walterlol,252490,1,2014,0
Aussie_Spycrab,http://steamcommunity.com/id/Aussie_Spycrab,440,1,2015,2
